,url
542,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=656298&classe=ARE-RG
543,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=658312&classe=RE-RG
544,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=642202&classe=ARE-RG
545,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=669465&classe=RE-RG
546,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=666156&classe=RE-RG
547,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=656860&classe=RE-RG
548,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=612707&classe=RE-RG
549,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=665134&classe=ARE-RG
550,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=597315&classe=RE-RG
551,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=632783&classe=RE-RG
552,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=660933&classe=RE-RG
553,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=656089&classe=RE-RG
554,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=660010&classe=ARE-RG
555,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=659172&classe=RE-RG
556,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=662405&classe=RE-RG
557,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=645181&classe=RE-RG
558,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=657686&classe=RE-RG
559,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=655265&classe=RE-RG
560,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=663696&classe=RE-RG
561,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=635659&classe=RE-RG
562,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=600867&classe=RE-RG
563,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=660970&classe=RE-RG
564,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=595326&classe=RE-RG
565,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=593544&classe=RE-RG
566,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=661256&classe=RE-RG
567,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=606314&classe=RE-RG
568,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=627280&classe=RE-RG
569,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=612043&classe=RE-RG
570,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=657718&classe=RE-RG
571,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=646721&classe=RE-RG
572,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=629053&classe=RE-RG
573,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=590908&classe=RE-RG
574,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=630898&classe=RE-RG
575,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=596663&classe=RE-RG
576,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=649379&classe=ARE-RG
577,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=745831&classe=AI-RG
578,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=541856&classe=RE-RG
579,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=523086&classe=RE-RG
580,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=810097&classe=AI-RG
581,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=628075&classe=RE-RG
582,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=646104&classe=RE-RG
583,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=650898&classe=RE-RG
584,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=640452&classe=RE-RG
585,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=632853&classe=RE-RG
586,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=607107&classe=RE-RG
587,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=611505&classe=RE-RG
588,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=652229&classe=RE-RG
589,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=652777&classe=ARE-RG
590,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=640139&classe=RE-RG
591,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=627189&classe=RE-RG
592,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=609381&classe=RE-RG
593,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=638239&classe=RE-RG
594,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=608482&classe=RE-RG
595,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=614873&classe=RE-RG
596,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=639352&classe=ARE-RG
597,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=637539&classe=RE-RG
598,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=631111&classe=RE-RG
599,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=587371&classe=RE-RG
600,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=600063&classe=RE-RG
601,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=599309&classe=RE-RG
602,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=611585&classe=RE-RG
603,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=643085&classe=ARE-RG
604,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=598677&classe=RE-RG
605,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=640671&classe=ARE-RG
606,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=642442&classe=RE-RG
607,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=642890&classe=RE-RG
608,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=834262&classe=AI-RG
609,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=846803&classe=AI-RG
610,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=846973&classe=AI-RG
611,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=629392&classe=RE-RG
612,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=846912&classe=AI-RG
613,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=640713&classe=ARE-RG
614,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=637135&classe=RE-RG
615,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=642841&classe=ARE-RG
616,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=642137&classe=ARE-RG
617,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=635729&classe=RE-RG
618,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=642553&classe=RE-RG
619,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=639138&classe=RE-RG
620,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=838188&classe=AI-RG
621,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=642682&classe=RE-RG
622,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=640523&classe=ARE-RG
623,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=640514&classe=ARE-RG
624,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=637607&classe=ARE-RG
625,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=642827&classe=ARE-RG
626,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=638195&classe=ARE-RG
627,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=838194&classe=AI-RG
628,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=845156&classe=AI-RG
629,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=638706&classe=RE-RG
630,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=636553&classe=RE-RG
631,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=641320&classe=RE-RG
632,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=606199&classe=RE-RG
633,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=600851&classe=RE-RG
634,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=601720&classe=RE-RG
635,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=639496&classe=ARE-RG
636,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=641543&classe=ARE-RG
637,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=844143&classe=AI-RG
638,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=639228&classe=ARE-RG
639,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=842063&classe=AI-RG
640,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=640182&classe=ARE-RG
641,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=839496&classe=AI-RG
642,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=831223&classe=AI-RG
643,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=841473&classe=AI-RG
644,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=636941&classe=RE-RG
645,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=596542&classe=RE-RG
646,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=845109&classe=AI-RG
647,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=637975&classe=ARE-RG
648,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=839695&classe=AI-RG
649,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=636978&classe=RE-RG
650,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=631880&classe=RE-RG
651,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=635347&classe=RE-RG
652,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=638484&classe=ARE-RG
653,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=638483&classe=RE-RG
654,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=841548&classe=AI-RG
655,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=843753&classe=AI-RG
656,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=843751&classe=AI-RG
657,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=633933&classe=RE-RG
658,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=638315&classe=ARE-RG
659,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=640525&classe=ARE-RG
660,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=844474&classe=AI-RG
661,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=844777&classe=AI-RG
662,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=841445&classe=AI-RG
663,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=836810&classe=AI-RG
664,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=841047&classe=AI-RG
665,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=633360&classe=RE-RG
666,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=635336&classe=RE-RG
667,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=633843&classe=RE-RG
668,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=633329&classe=RE-RG
669,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=627051&classe=RE-RG
670,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=635648&classe=RE-RG
671,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=837409&classe=AI-RG
672,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=843287&classe=AI-RG
673,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=603580&classe=RE-RG
674,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=553710&classe=RE-RG
675,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=638115&classe=RE-RG
676,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=628624&classe=RE-RG
677,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=826496&classe=AI-RG
678,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=636562&classe=RE-RG
679,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=635443&classe=RE-RG
680,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=613033&classe=RE-RG
681,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=594015&classe=RE-RG
682,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=611874&classe=RE-RG
683,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=603917&classe=RE-RG
684,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=602043&classe=RE-RG
685,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=630852&classe=RE-RG
686,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=600658&classe=RE-RG
687,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=635546&classe=RE-RG
688,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=605552&classe=RE-RG
689,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=632767&classe=RE-RG
690,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=612975&classe=RE-RG
691,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=635739&classe=RE-RG
692,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=633244&classe=RE-RG
693,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=627709&classe=RE-RG
694,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=608898&classe=RE-RG
695,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=609096&classe=RE-RG
696,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=628658&classe=RE-RG
697,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=601182&classe=RE-RG
698,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=580252&classe=RE-RG
699,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=607886&classe=RE-RG
700,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=627543&classe=RE-RG
701,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=608880&classe=RE-RG
702,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=808968&classe=AI-RG
703,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=602584&classe=RE-RG
704,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=825675&classe=AI-RG
705,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=803140&classe=AI-RG
706,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=818688&classe=AI-RG
707,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=812687&classe=AI-RG
708,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=611503&classe=RE-RG
709,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=601146&classe=RE-RG
710,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=631537&classe=RE-RG
711,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=601967&classe=RE-RG
712,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=631389&classe=RE-RG
713,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=569441&classe=RE-RG
714,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=597064&classe=RE-RG
715,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=611639&classe=RE-RG
716,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=607607&classe=RE-RG
717,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=631240&classe=RE-RG
718,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=632250&classe=RE-RG
719,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=607940&classe=RE-RG
720,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=823896&classe=AI-RG
721,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=608872&classe=RE-RG
722,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=580871&classe=RE-QO-RG
723,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=607642&classe=RE-RG
724,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=627815&classe=RE-RG
725,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=628137&classe=RE-RG
726,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=628914&classe=RE-RG
727,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=629057&classe=RE-RG
728,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=592891&classe=RE-RG
729,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=628002&classe=RE-RG
730,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=607420&classe=RE-RG
731,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=735933&classe=AI-RG
732,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=599362&classe=RE-RG
733,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=602917&classe=RE-RG
734,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=603624&classe=RE-RG
735,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=630501&classe=RE-RG
736,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=630733&classe=RE-RG
737,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=630790&classe=RE-RG
738,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=607056&classe=RE-RG
739,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=738444&classe=AI-RG
740,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=749115&classe=AI-RG
741,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=611510&classe=RE-RG
742,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=614232&classe=RE-AgR-QO-RG
743,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=614406&classe=RE-AgR-QO-RG
744,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=800074&classe=AI-RG
745,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=630137&classe=RE-RG
746,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=584313&classe=RE-QO-RG
747,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=592317&classe=RE-RG
748,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=627637&classe=RE-RG
749,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=791811&classe=AI-RG
750,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=580963&classe=RE-RG
751,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=242689&classe=RE-RG
752,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=804209&classe=AI-RG
753,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=757244&classe=AI-RG
754,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=626489&classe=RE-RG
755,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=603191&classe=RE-RG
756,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=592887&classe=RE-RG
757,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=611512&classe=RE-RG
758,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=607109&classe=RE-RG
759,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=607520&classe=RE-RG
760,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=626468&classe=RE-RG
761,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=605506&classe=RE-RG
762,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=603136&classe=RE-RG
763,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=768491&classe=AI-RG
764,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=540829&classe=RE-RG
765,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=545796&classe=RE-RG
766,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=611230&classe=RE-RG
767,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=612358&classe=RE-RG
768,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=765567&classe=AI-RG
769,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=615580&classe=RE-RG
770,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=611162&classe=RE-RG
771,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=611231&classe=RE-RG
772,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=602883&classe=RE-RG
773,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=607582&classe=RE-RG
774,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=612359&classe=RE-RG
775,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=612360&classe=RE-RG
776,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=751521&classe=AI-RG
777,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=754745&classe=AI-RG
778,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=790283&classe=AI-RG
779,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=606107&classe=RE-RG
780,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=758533&classe=AI-QO-RG
781,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=791292&classe=AI-QO-RG
782,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=476894&classe=RE-RG
783,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=611601&classe=RE-RG
784,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=603616&classe=RE-RG
785,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=568503&classe=RE-RG
786,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=566007&classe=RE-RG
787,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=602381&classe=RE-RG
788,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=783172&classe=AI-RG
789,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=746996&classe=AI-RG
790,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=610218&classe=RE-RG
791,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=609448&classe=RE-RG
792,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=608852&classe=RE-RG
793,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=610220&classe=RE-RG
794,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=610223&classe=RE-RG
795,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=605481&classe=RE-RG
796,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=610221&classe=RE-RG
797,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=609466&classe=RE-RG
798,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=722834&classe=AI-RG
799,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=591797&classe=RE-RG
800,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=777749&classe=AI-QO-RG
801,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=583327&classe=RE-RG
802,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=605533&classe=RE-RG
803,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=581947&classe=RE-RG
804,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=595332&classe=RE-RG
805,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=605993&classe=RE-RG
806,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=595676&classe=RE-RG
807,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=778850&classe=AI-RG
808,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=569066&classe=RE-RG
809,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=606358&classe=RE-RG
810,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=599628&classe=RE-RG
811,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=603451&classe=RE-RG
812,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=600010&classe=RE-RG
813,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=603448&classe=RE-RG
814,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=771770&classe=AI-RG
